2,5,2,6,68,-4,11, side = 69,0
2,5,3,1,22,26,-19, side = 39,0
2,5,3,3,42,18,-11, side = 47,0
2,5,3,5,62,10,5, side = 63,0
2,5,4,0,16,40,-13, side = 45,0
2,5,4,2,36,32,-9, side = 49,0
2,5,4,4,56,24,3, side = 61,0
2,6,0,1,12,-4,-39, side = 41,0
2,6,0,3,36,-12,-31, side = 49,0
2,6,0,5,60,-20,-15, side = 65,0
2,6,1,0,4,12,-39, side = 41,0
2,6,1,2,28,4,-35, side = 45,0
2,6,1,4,52,-4,-23, side = 57,0
2,6,2,1,20,20,-35, side = 45,0
2,6,2,3,44,12,-27, side = 53,0
2,6,3,0,12,36,-31, side = 49,0
2,6,3,2,36,28,-27, side = 53,0
3,0,0,0,0,0,-9, side = 9,0
3,0,0,2,0,-12,-5, side = 13,0
3,0,0,4,0,-24,7, side = 25,0
3,0,0,6,0,-36,27, side = 45,0
3,0,0,8,0,-48,55, side = 73,0
3,0,1,1,6,-6,-7, side = 11,0
3,0,1,3,6,-18,1, side = 19,0
3,0,1,5,6,-30,17, side = 35,0
3,0,1,7,6,-42,41, side = 59,0
3,0,2,0,12,0,-5, side = 13,0
3,0,2,2,12,-12,-1, side = 17,0
3,0,2,4,12,-24,11, side = 29,0
3,0,2,6,12,-36,31, side = 49,0
3,0,2,8,12,-48,59, side = 77,0
3,0,3,1,18,-6,1, side = 19,0
3,0,3,3,18,-18,9, side = 27,0
3,0,3,5,18,-30,25, side = 43,0
3,0,3,7,18,-42,49, side = 67,0
3,0,4,0,24,0,7, side = 25,0
3,0,4,2,24,-12,11, side = 29,0
3,0,4,4,24,-24,23, side = 41,0
3,0,4,6,24,-36,43, side = 61,0
3,0,5,1,30,-6,17, side = 35,0
3,0,5,3,30,-18,25, side = 43,0
3,0,5,5,30,-30,41, side = 59,0
3,0,6,0,36,0,27, side = 45,0
3,0,6,2,36,-12,31, side = 49,0
3,0,6,4,36,-24,43, side = 61,0
3,1,0,1,2,-6,-9, side = 11,0
3,1,0,3,6,-18,-1, side = 19,0
3,1,0,5,10,-30,15, side = 35,0
3,1,0,7,14,-42,39, side = 59,0
3,1,1,0,6,2,-9, side = 11,0
3,1,1,2,10,-10,-5, side = 15,0
3,1,1,4,14,-22,7, side = 27,0
3,1,1,6,18,-34,27, side = 47,0
3,1,1,8,22,-46,55, side = 75,0
3,1,2,1,14,-2,-5, side = 15,0
3,1,2,3,18,-14,3, side = 23,0
3,1,2,5,22,-26,19, side = 39,0
3,1,2,7,26,-38,43, side = 63,0
3,1,3,0,18,6,-1, side = 19,0
3,1,3,2,22,-6,3, side = 23,0
3,1,3,4,26,-18,15, side = 35,0
3,1,3,6,30,-30,35, side = 55,0
3,1,4,1,26,2,7, side = 27,0
3,1,4,3,30,-10,15, side = 35,0
3,1,4,5,34,-22,31, side = 51,0
3,1,5,0,30,10,15, side = 35,0
3,1,5,2,34,-2,19, side = 39,0
3,1,5,4,38,-14,31, side = 51,0
3,1,6,1,38,6,27, side = 47,0
3,1,6,3,42,-6,35, side = 55,0
3,2,0,0,0,0,-13, side = 13,0
3,2,0,2,8,-12,-9, side = 17,0
3,2,0,4,16,-24,3, side = 29,0
3,2,0,6,24,-36,23, side = 49,0
3,2,0,8,32,-48,51, side = 77,0
3,2,1,1,10,-2,-11, side = 15,0
3,2,1,3,18,-14,-3, side = 23,0
3,2,1,5,26,-26,13, side = 39,0
3,2,1,7,34,-38,37, side = 63,0
3,2,2,0,12,8,-9, side = 17,0
3,2,2,2,20,-4,-5, side = 21,0
3,2,2,4,28,-16,7, side = 33,0
3,2,2,6,36,-28,27, side = 53,0
3,2,3,1,22,6,-3, side = 23,0
3,2,3,3,30,-6,5, side = 31,0
3,2,3,5,38,-18,21, side = 47,0
3,2,3,7,46,-30,45, side = 71,0
3,2,4,0,24,16,3, side = 29,0
3,2,4,2,32,4,7, side = 33,0
3,2,4,4,40,-8,19, side = 45,0
3,2,4,6,48,-20,39, side = 65,0
3,2,5,1,34,14,13, side = 39,0
3,2,5,3,42,2,21, side = 47,0
3,2,5,5,50,-10,37, side = 63,0
3,2,6,0,36,24,23, side = 49,0
3,2,6,2,44,12,27, side = 53,0
3,3,0,1,6,-6,-17, side = 19,0
3,3,0,3,18,-18,-9, side = 27,0
3,3,0,5,30,-30,7, side = 43,0
3,3,0,7,42,-42,31, side = 67,0
3,3,1,0,6,6,-17, side = 19,0
3,3,1,2,18,-6,-13, side = 23,0
3,3,1,4,30,-18,-1, side = 35,0
3,3,1,6,42,-30,19, side = 55,0
3,3,2,1,18,6,-13, side = 23,0
3,3,2,3,30,-6,-5, side = 31,0
3,3,2,5,42,-18,11, side = 47,0
3,3,2,7,54,-30,35, side = 71,0
3,3,3,0,18,18,-9, side = 27,0
3,3,3,2,30,6,-5, side = 31,0
3,3,3,4,42,-6,7, side = 43,0
3,3,3,6,54,-18,27, side = 63,0
3,3,4,1,30,18,-1, side = 35,0
3,3,4,3,42,6,7, side = 43,0
3,3,4,5,54,-6,23, side = 59,0
3,3,5,0,30,30,7, side = 43,0
3,3,5,2,42,18,11, side = 47,0
3,3,5,4,54,6,23, side = 59,0
